ax,ay,az,gx,gy,gz,roll,pitch,target,target_name
-2074.0,-3153.0,1818.0,1419.0,-169.0,331.0,-48.37,30.83,1.0,left
-2004.0,-3189.0,1825.0,1358.0,-153.0,285.0,-48.26,30.84,1.0,left
-2044.0,-3340.0,2137.0,833.0,8.0,-15.0,-47.67,30.82,1.0,left
-2112.0,-3392.0,2175.0,782.0,26.0,-27.0,-47.62,30.81,1.0,left
-2145.0,-3420.0,2177.0,738.0,50.0,-34.0,-47.56,30.81,1.0,left
-2231.0,-3426.0,2157.0,696.0,66.0,-36.0,-47.52,30.81,1.0,left
-2523.0,-3678.0,2154.0,368.0,62.0,87.0,-47.26,30.89,1.0,left
-2540.0,-3680.0,2177.0,356.0,48.0,107.0,-47.23,30.9,1.0,left
-2542.0,-3709.0,2199.0,346.0,35.0,123.0,-47.21,30.91,1.0,left
-2561.0,-3888.0,2155.0,513.0,-244.0,322.0,-46.7,30.96,1.0,left
-2562.0,-3905.0,2102.0,556.0,-284.0,344.0,-46.64,30.96,1.0,left
-2551.0,-3926.0,2136.0,599.0,-319.0,365.0,-46.58,30.96,1.0,left
-2567.0,-3969.0,2142.0,647.0,-352.0,393.0,-46.51,30.97,1.0,left
-2401.0,-4256.0,2160.0,1318.0,-661.0,601.0,-45.26,30.93,1.0,left
-2360.0,-4274.0,2069.0,1392.0,-705.0,625.0,-45.12,30.93,1.0,left
-2356.0,-4243.0,2000.0,1473.0,-759.0,648.0,-44.98,30.92,1.0,left
-2292.0,-4313.0,1964.0,2268.0,-1134.0,838.0,-42.87,30.74,1.0,left
-2355.0,-4290.0,1758.0,2344.0,-1186.0,876.0,-42.65,30.72,1.0,left
-3284.0,-4162.0,2391.0,2373.0,-1472.0,906.0,-42.41,30.69,1.0,left
-1923.0,-4370.0,2329.0,3448.0,-1446.0,1056.0,-39.36,30.37,1.0,left
-1897.0,-4434.0,2264.0,3569.0,-1443.0,1072.0,-39.03,30.33,1.0,left
-1838.0,-4429.0,2173.0,3698.0,-1423.0,1091.0,-38.71,30.3,1.0,left
-2008.0,-4057.0,2046.0,4749.0,-1456.0,1254.0,-34.72,29.99,1.0,left
-2007.0,-4006.0,2069.0,4842.0,-1449.0,1264.0,-34.31,29.95,1.0,left
-2010.0,-3968.0,2047.0,4942.0,-1434.0,1275.0,-33.88,29.91,1.0,left
-1770.0,-3439.0,1800.0,5531.0,-1271.0,1276.0,-29.44,29.61,1.0,left
-1779.0,-3390.0,1759.0,5560.0,-1259.0,1275.0,-28.98,29.58,1.0,left
-1761.0,-3342.0,1759.0,5579.0,-1239.0,1272.0,-28.52,29.54,1.0,left
-1756.0,-2784.0,1647.0,5504.0,-1004.0,1222.0,-24.19,29.3,1.0,left
-1764.0,-2753.0,1635.0,5467.0,-984.0,1212.0,-23.75,29.27,1.0,left
-1764.0,-2721.0,1658.0,5428.0,-969.0,1203.0,-23.3,29.24,1.0,left
-1719.0,-2656.0,1603.0,5383.0,-950.0,1193.0,-22.87,29.22,1.0,left
-1630.0,-2271.0,1811.0,4878.0,-735.0,1065.0,-19.06,29.01,1.0,left
-1620.0,-2285.0,1839.0,4849.0,-703.0,1057.0,-18.67,28.98,1.0,left
-1485.0,-2294.0,1881.0,4825.0,-633.0,1048.0,-18.29,28.96,1.0,left
-1637.0,-2002.0,2003.0,4576.0,-487.0,1005.0,-14.75,28.84,1.0,left
-1652.0,-1982.0,2000.0,4554.0,-494.0,1002.0,-14.38,28.82,1.0,left
-1674.0,-1947.0,1974.0,4531.0,-502.0,996.0,-14.03,28.81,1.0,left
-1759.0,-1766.0,2037.0,4481.0,-606.0,962.0,-10.58,28.56,1.0,left
-1731.0,-1777.0,2117.0,4500.0,-627.0,959.0,-10.23,28.53,1.0,left
-1710.0,-1791.0,2155.0,4526.0,-649.0,960.0,-9.87,28.49,1.0,left
-1770.0,-1770.0,2528.0,4875.0,-829.0,1047.0,-6.13,28.03,1.0,left
-1785.0,-1761.0,2550.0,4930.0,-843.0,1059.0,-5.74,27.98,1.0,left
-1775.0,-1722.0,2575.0,4977.0,-858.0,1068.0,-5.35,27.92,1.0,left
-1889.0,-1394.0,2572.0,5429.0,-952.0,1187.0,-1.18,27.33,1.0,left
-1889.0,-1334.0,2567.0,5460.0,-959.0,1192.0,-0.75,27.26,1.0,left
-1895.0,-1312.0,2531.0,5488.0,-963.0,1196.0,-0.31,27.2,1.0,left
-1936.0,-1289.0,2518.0,5514.0,-965.0,1198.0,0.12,27.13,1.0,left
-1858.0,-713.0,2304.0,5494.0,-995.0,1153.0,4.28,26.44,1.0,left
-1832.0,-682.0,2292.0,5463.0,-995.0,1140.0,4.7,26.37,1.0,left
-1791.0,-619.0,2260.0,5434.0,-989.0,1127.0,5.12,26.3,1.0,left
-1587.0,-270.0,2353.0,4927.0,-875.0,921.0,8.8,25.63,1.0,left
-1566.0,-271.0,2361.0,4863.0,-857.0,894.0,9.17,25.56,1.0,left
-1543.0,-249.0,2371.0,4792.0,-829.0,862.0,9.52,25.5,1.0,left
-1442.0,26.0,2333.0,4001.0,-619.0,529.0,12.41,25.01,1.0,left
-1407.0,56.0,2326.0,3917.0,-604.0,490.0,12.69,24.97,1.0,left
-1402.0,58.0,2308.0,3835.0,-586.0,452.0,12.97,24.92,1.0,left
-1430.0,81.0,2301.0,3745.0,-570.0,407.0,13.24,24.88,1.0,left
-1342.0,54.0,2416.0,3060.0,-420.0,22.0,15.31,24.59,1.0,left
-1345.0,45.0,2412.0,3013.0,-406.0,-13.0,15.5,24.56,1.0,left
-1333.0,55.0,2449.0,2973.0,-394.0,-46.0,15.71,24.53,1.0,left
-1323.0,35.0,2471.0,2935.0,-378.0,-78.0,15.9,24.51,1.0,left
-1400.0,-94.0,2676.0,2826.0,-262.0,-300.0,17.69,24.39,1.0,left
-1415.0,-70.0,2646.0,2839.0,-257.0,-309.0,17.87,24.38,1.0,left
-1422.0,-89.0,2641.0,2859.0,-253.0,-323.0,18.05,24.37,1.0,left
-1430.0,27.0,2604.0,3178.0,-282.0,-365.0,20.07,24.27,1.0,left
-1490.0,80.0,2548.0,3220.0,-296.0,-365.0,20.28,24.26,1.0,left
-1533.0,106.0,2539.0,3260.0,-311.0,-363.0,20.49,24.25,1.0,left
-1561.0,132.0,2551.0,3302.0,-326.0,-364.0,20.7,24.24,1.0,left
-1539.0,487.0,2385.0,3560.0,-527.0,-391.0,22.97,24.02,1.0,left
-1676.0,588.0,2517.0,3580.0,-543.0,-392.0,23.21,23.99,1.0,left
-1638.0,557.0,2581.0,3604.0,-574.0,-389.0,23.44,23.97,1.0,left
-1429.0,1043.0,2653.0,3676.0,-579.0,-316.0,25.84,23.69,1.0,left
-1433.0,1048.0,2649.0,3670.0,-572.0,-309.0,26.08,23.66,1.0,left
-1445.0,1008.0,2666.0,3669.0,-559.0,-303.0,26.33,23.63,1.0,left
-1363.0,1287.0,2535.0,3389.0,-349.0,-235.0,28.57,23.48,1.0,left
-1374.0,1296.0,2533.0,3333.0,-327.0,-230.0,28.8,23.47,1.0,left
-1373.0,1294.0,2537.0,3281.0,-306.0,-228.0,29.02,23.45,1.0,left
-1378.0,1314.0,2540.0,3231.0,-285.0,-229.0,29.24,23.44,1.0,left
-1343.0,1444.0,2487.0,2652.0,-94.0,-232.0,31.01,23.45,1.0,left
-1350.0,1434.0,2478.0,2592.0,-76.0,-231.0,31.19,23.45,1.0,left
-1336.0,1442.0,2454.0,2540.0,-61.0,-232.0,31.36,23.46,1.0,left
-1212.0,1451.0,2424.0,2059.0,124.0,-277.0,32.74,23.61,1.0,left
-1210.0,1472.0,2442.0,2019.0,138.0,-284.0,32.88,23.62,1.0,left
-1206.0,1458.0,2401.0,1981.0,150.0,-290.0,33.01,23.64,1.0,left
-1205.0,1368.0,2332.0,1701.0,241.0,-356.0,34.13,23.89,1.0,left
-1200.0,1363.0,2316.0,1679.0,248.0,-360.0,34.24,23.92,1.0,left
-1217.0,1351.0,2309.0,1661.0,259.0,-366.0,34.35,23.95,1.0,left
-1255.0,1363.0,2332.0,1644.0,267.0,-374.0,34.46,23.97,1.0,left
-1272.0,1306.0,2225.0,1532.0,337.0,-424.0,35.46,24.32,1.0,left
-1190.0,1287.0,2224.0,1523.0,366.0,-424.0,35.56,24.36,1.0,left
-1170.0,1240.0,2266.0,1530.0,399.0,-426.0,35.65,24.39,1.0,left
-1351.0,1335.0,2253.0,1441.0,436.0,-519.0,36.58,24.84,1.0,left
-1352.0,1358.0,2265.0,1425.0,434.0,-530.0,36.67,24.88,1.0,left
-1385.0,1365.0,2295.0,1392.0,430.0,-539.0,36.76,24.93,1.0,left
-1469.0,1448.0,2575.0,1176.0,438.0,-576.0,37.48,25.4,1.0,left
-1452.0,1451.0,2612.0,1153.0,441.0,-578.0,37.55,25.44,1.0,left
-1448.0,1469.0,2626.0,1125.0,445.0,-577.0,37.62,25.49,1.0,left
-1441.0,1463.0,2639.0,1103.0,453.0,-576.0,37.68,25.54,1.0,left
-1458.0,1545.0,2789.0,849.0,520.0,-560.0,38.19,26.03,1.0,left
-1458.0,1582.0,2789.0,822.0,522.0,-559.0,38.24,26.09,1.0,left
-1484.0,1594.0,2796.0,794.0,525.0,-556.0,38.29,26.14,1.0,left
-1644.0,1678.0,2912.0,403.0,480.0,-538.0,38.48,26.61,1.0,left
-1669.0,1697.0,2941.0,354.0,470.0,-540.0,38.5,26.65,1.0,left
-1673.0,1700.0,2969.0,302.0,464.0,-537.0,38.51,26.7,1.0,left
-1687.0,1734.0,3031.0,248.0,451.0,-535.0,38.52,26.74,1.0,left
-1808.0,2008.0,3289.0,-408.0,342.0,-549.0,38.13,27.14,1.0,left
-1810.0,1974.0,3287.0,-482.0,332.0,-551.0,38.08,27.18,1.0,left
-1814.0,1945.0,3311.0,-550.0,322.0,-557.0,38.03,27.22,1.0,left
-1997.0,2521.0,3565.0,-1612.0,138.0,-635.0,36.75,27.53,1.0,left
-1991.0,2602.0,3609.0,-1745.0,120.0,-646.0,36.61,27.56,1.0,left
-1958.0,2683.0,3593.0,-1886.0,103.0,-659.0,36.46,27.59,1.0,left
-1952.0,2779.0,3652.0,-2052.0,88.0,-673.0,36.3,27.62,1.0,left
-1996.0,3548.0,3910.0,-3926.0,2.0,-866.0,33.36,27.92,1.0,left
-2007.0,3628.0,3892.0,-4149.0,-4.0,-889.0,33.04,27.95,1.0,left
-2045.0,3652.0,3854.0,-4379.0,-4.0,-913.0,32.7,27.98,1.0,left
-2269.0,3829.0,3670.0,-6975.0,138.0,-1058.0,27.62,28.39,1.0,left
-2350.0,3705.0,3558.0,-7288.0,143.0,-1051.0,27.09,28.44,1.0,left
-2420.0,3689.0,3493.0,-7579.0,140.0,-1039.0,26.52,28.48,1.0,left
-2571.0,3630.0,3381.0,-10366.0,367.0,-1235.0,19.09,29.03,1.0,left
-2634.0,3633.0,3420.0,-10593.0,388.0,-1261.0,18.29,29.09,1.0,left
-2604.0,3671.0,3323.0,-10818.0,419.0,-1290.0,17.51,29.14,1.0,left
-2637.0,3699.0,1671.0,-12871.0,533.0,-1645.0,8.26,29.81,1.0,left
-2677.0,3801.0,1367.0,-13085.0,541.0,-1668.0,7.3,29.87,1.0,left
-2927.0,3845.0,930.0,-13297.0,512.0,-1676.0,6.31,29.93,1.0,left
-3172.0,3688.0,374.0,-13547.0,452.0,-1696.0,5.32,29.99,1.0,left
-1502.0,2702.0,-2566.0,-15410.0,172.0,-2368.0,-6.02,30.31,1.0,left
-1274.0,2565.0,-2873.0,-15579.0,160.0,-2442.0,-7.23,30.32,1.0,left
-1103.0,2395.0,-3143.0,-15747.0,150.0,-2522.0,-8.48,30.33,1.0,left
376.0,1132.0,-5031.0,-16966.0,-89.0,-3252.0,-21.4,29.84,1.0,left
905.0,548.0,-5279.0,-16993.0,-85.0,-3345.0,-22.8,29.76,1.0,left
951.0,416.0,-5202.0,-17020.0,-93.0,-3424.0,-24.17,29.66,1.0,left
-910.0,-5925.0,2521.0,-14805.0,-859.0,-3775.0,-35.74,27.75,1.0,left
378.0,-4781.0,3026.0,-14180.0,-795.0,-3743.0,-36.89,27.53,1.0,left
2580.0,-1936.0,-123.0,-13936.0,-519.0,-3761.0,-38.03,27.3,1.0,left
-1563.0,-5515.0,-1697.0,-9307.0,-1160.0,-2902.0,-45.3,25.37,1.0,left
-1552.0,-5617.0,-1959.0,-8877.0,-1205.0,-2681.0,-46.04,25.16,1.0,left
-1666.0,-6066.0,-1920.0,-8418.0,-1248.0,-2465.0,-46.73,24.96,1.0,left
-3554.0,-9929.0,110.0,-3644.0,-2651.0,119.0,-48.82,23.79,1.0,left
-3097.0,-10241.0,222.0,-3121.0,-2645.0,450.0,-48.99,23.69,1.0,left
-3774.0,-10479.0,1050.0,-2704.0,-2756.0,732.0,-49.13,23.6,1.0,left
-2500.0,-9291.0,3108.0,1041.0,-2106.0,2559.0,-47.49,23.92,1.0,left
-1315.0,-9338.0,2422.0,1312.0,-1926.0,2612.0,-47.3,23.96,1.0,left
-1307.0,-9468.0,3066.0,1655.0,-1785.0,2633.0,-47.09,24.01,1.0,left
-1669.0,-7170.0,3749.0,3665.0,-641.0,2155.0,-43.97,24.71,1.0,left
-1848.0,-6979.0,3878.0,3740.0,-637.0,2100.0,-43.64,24.78,1.0,left
-1401.0,-6872.0,3318.0,3803.0,-586.0,2022.0,-43.31,24.84,1.0,left
-1396.0,-5927.0,3131.0,4187.0,94.0,1061.0,-40.23,25.32,1.0,left
-1777.0,-5618.0,3199.0,4154.0,74.0,960.0,-39.91,25.37,1.0,left
-1704.0,-5561.0,2969.0,4097.0,44.0,860.0,-39.61,25.4,1.0,left
-1673.0,-5490.0,2814.0,4032.0,25.0,750.0,-39.31,25.44,1.0,left
-2032.0,-3995.0,2274.0,2911.0,-37.0,72.0,-37.32,25.45,1.0,left
-2015.0,-3928.0,2350.0,2773.0,-3.0,37.0,-37.12,25.45,1.0,left
-1889.0,-3754.0,2500.0,2648.0,33.0,6.0,-36.94,25.45,1.0,left
-936.0,-4094.0,2985.0,2116.0,906.0,-228.0,-35.75,25.79,1.0,left
-1155.0,-3879.0,2333.0,2036.0,931.0,-222.0,-35.64,25.83,1.0,left
-2226.0,-3595.0,3570.0,1919.0,825.0,-216.0,-35.52,25.87,1.0,left
-2044.0,-3140.0,2357.0,1516.0,279.0,-382.0,-34.66,25.89,1.0,left
-1956.0,-3167.0,2369.0,1527.0,219.0,-401.0,-34.56,25.89,1.0,left
-1954.0,-3030.0,2349.0,1488.0,178.0,-413.0,-34.48,25.88,1.0,left
-1978.0,-2908.0,2342.0,1435.0,129.0,-424.0,-34.39,25.88,1.0,left
-1811.0,-3547.0,2954.0,1878.0,-64.0,-393.0,-33.22,25.67,1.0,left
-1806.0,-3468.0,2935.0,1965.0,-76.0,-376.0,-33.08,25.65,1.0,left
-1881.0,-3338.0,2904.0,2035.0,-96.0,-359.0,-32.95,25.63,1.0,left
-2251.0,-3686.0,3059.0,2774.0,-332.0,-103.0,-31.02,25.4,1.0,left
-2298.0,-3576.0,3058.0,2851.0,-367.0,-76.0,-30.82,25.37,1.0,left
-2321.0,-3503.0,3069.0,2909.0,-403.0,-53.0,-30.6,25.35,1.0,left
-2131.0,-3536.0,3371.0,3577.0,-521.0,202.0,-28.0,25.09,1.0,left
-2089.0,-3541.0,3397.0,3637.0,-504.0,229.0,-27.73,25.07,1.0,left
-2094.0,-3490.0,3489.0,3697.0,-482.0,256.0,-27.45,25.05,1.0,left
-2080.0,-3351.0,3524.0,4236.0,-306.0,490.0,-24.36,25.0,1.0,left
-2092.0,-3350.0,3354.0,4299.0,-286.0,529.0,-24.04,25.0,1.0,left
-2420.0,-3178.0,3320.0,4301.0,-439.0,559.0,-23.71,24.99,1.0,left
-3346.0,-2940.0,4032.0,4269.0,-625.0,591.0,-23.38,24.97,1.0,left
-1845.0,-3093.0,3539.0,4703.0,-104.0,748.0,-19.9,25.08,1.0,left
-1795.0,-3103.0,3500.0,4811.0,-60.0,757.0,-19.54,25.09,1.0,left
-1935.0,-2955.0,3588.0,4905.0,-65.0,767.0,-19.16,25.1,1.0,left
-2095.0,-2503.0,2958.0,5126.0,-295.0,855.0,-15.37,25.1,1.0,left
-2065.0,-2463.0,2883.0,5122.0,-322.0,853.0,-14.98,25.1,1.0,left
-2076.0,-2401.0,2882.0,5110.0,-353.0,848.0,-14.59,25.09,1.0,left
-1935.0,-2054.0,2983.0,4910.0,-558.0,785.0,-10.93,24.85,1.0,left
-1908.0,-2086.0,3039.0,4907.0,-568.0,777.0,-10.56,24.82,1.0,left
-1882.0,-2065.0,3008.0,4905.0,-576.0,766.0,-10.18,24.79,1.0,left
-1794.0,-1999.0,3196.0,4927.0,-592.0,707.0,-6.57,24.46,1.0,left
-1725.0,-1978.0,3218.0,4936.0,-573.0,705.0,-6.19,24.42,1.0,left
-1766.0,-1930.0,3256.0,4940.0,-572.0,707.0,-5.82,24.39,1.0,left
-1826.0,-1981.0,3227.0,4970.0,-564.0,708.0,-5.44,24.35,1.0,left
-1848.0,-1736.0,3289.0,5165.0,-488.0,764.0,-1.68,24.06,1.0,left
-1873.0,-1691.0,3230.0,5178.0,-492.0,770.0,-1.29,24.03,1.0,left
-1867.0,-1658.0,3200.0,5188.0,-498.0,780.0,-0.9,23.99,1.0,left
-1760.0,-1207.0,2800.0,5226.0,-601.0,825.0,2.91,23.59,1.0,left
-1751.0,-1193.0,2770.0,5219.0,-612.0,821.0,3.29,23.55,1.0,left
-1779.0,-1165.0,2787.0,5207.0,-627.0,816.0,3.68,23.5,1.0,left
-1630.0,-774.0,2477.0,5033.0,-902.0,697.0,7.29,22.86,1.0,left
-1599.0,-753.0,2445.0,5014.0,-931.0,681.0,7.66,22.79,1.0,left
-1615.0,-714.0,2454.0,4993.0,-964.0,664.0,8.02,22.72,1.0,left
-1615.0,-686.0,2436.0,4973.0,-999.0,644.0,8.39,22.65,1.0,left
-1447.0,-428.0,2439.0,4800.0,-1268.0,461.0,11.73,21.75,1.0,left
-1448.0,-433.0,2513.0,4793.0,-1280.0,444.0,12.07,21.66,1.0,left
-1467.0,-362.0,2543.0,4786.0,-1298.0,426.0,12.4,21.56,1.0,left
-1447.0,-166.0,2896.0,4814.0,-1306.0,265.0,15.7,20.64,1.0,left
-1478.0,-158.0,2898.0,4818.0,-1301.0,254.0,16.03,20.55,1.0,left
-1471.0,-148.0,2927.0,4826.0,-1299.0,249.0,16.37,20.46,1.0,left
-1532.0,258.0,2972.0,4861.0,-1252.0,241.0,19.65,19.6,1.0,left
-1539.0,274.0,2975.0,4858.0,-1246.0,246.0,19.99,19.52,1.0,left
-1536.0,311.0,2994.0,4850.0,-1246.0,251.0,20.32,19.43,1.0,left
-1519.0,310.0,2988.0,4838.0,-1247.0,258.0,20.65,19.34,1.0,left
-1332.0,693.0,2943.0,4636.0,-1237.0,291.0,23.8,18.48,1.0,left
-1308.0,748.0,2973.0,4605.0,-1227.0,287.0,24.11,18.39,1.0,left
-1309.0,809.0,2949.0,4576.0,-1218.0,286.0,24.42,18.31,1.0,left
-1128.0,1050.0,2714.0,4182.0,-1102.0,244.0,27.26,17.54,1.0,left
-1139.0,1067.0,2699.0,4129.0,-1092.0,236.0,27.54,17.47,1.0,left
-1120.0,1087.0,2659.0,4077.0,-1081.0,230.0,27.82,17.39,1.0,left
-1086.0,1102.0,2656.0,4027.0,-1065.0,224.0,28.09,17.32,1.0,left
-956.0,1152.0,2590.0,3480.0,-898.0,141.0,30.42,16.72,1.0,left
-916.0,1202.0,2570.0,3424.0,-880.0,132.0,30.65,16.66,1.0,left
-905.0,1196.0,2541.0,3368.0,-865.0,117.0,30.88,16.6,1.0,left
-804.0,1361.0,2650.0,2878.0,-672.0,-77.0,32.77,16.21,1.0,left
-810.0,1388.0,2612.0,2828.0,-653.0,-92.0,32.96,16.17,1.0,left
-843.0,1395.0,2625.0,2785.0,-634.0,-108.0,33.15,16.14,1.0,left
-734.0,1450.0,2581.0,2337.0,-518.0,-250.0,34.65,15.91,1.0,left
-746.0,1457.0,2574.0,2294.0,-510.0,-266.0,34.8,15.89,1.0,left
-715.0,1452.0,2602.0,2251.0,-504.0,-282.0,34.95,15.87,1.0,left
-663.0,1476.0,2642.0,2202.0,-492.0,-303.0,35.09,15.85,1.0,left
-628.0,1538.0,2669.0,1817.0,-368.0,-494.0,36.21,15.8,1.0,left
-649.0,1522.0,2661.0,1781.0,-355.0,-513.0,36.32,15.8,1.0,left
-626.0,1529.0,2644.0,1741.0,-341.0,-530.0,36.43,15.8,1.0,left
-814.0,1619.0,2624.0,1425.0,-251.0,-660.0,37.26,15.91,1.0,left
-793.0,1633.0,2633.0,1414.0,-242.0,-670.0,37.34,15.92,1.0,left
-798.0,1614.0,2643.0,1383.0,-231.0,-678.0,37.42,15.94,1.0,left
-809.0,1620.0,2651.0,1346.0,-220.0,-687.0,37.5,15.95,1.0,left
-916.0,1650.0,2863.0,1110.0,-126.0,-695.0,38.11,16.16,1.0,left
-903.0,1658.0,2876.0,1091.0,-121.0,-688.0,38.17,16.18,1.0,left
-899.0,1676.0,2923.0,1076.0,-116.0,-680.0,38.23,16.21,1.0,left
-888.0,1794.0,3031.0,964.0,-72.0,-573.0,38.77,16.39,1.0,left
-966.0,1885.0,3090.0,942.0,-73.0,-561.0,38.82,16.41,1.0,left
-990.0,1849.0,3090.0,921.0,-73.0,-548.0,38.87,16.43,1.0,left
-985.0,1814.0,3112.0,911.0,-71.0,-532.0,38.92,16.44,1.0,left
-1030.0,1936.0,3026.0,743.0,-65.0,-367.0,39.34,16.55,1.0,left
-1033.0,1928.0,3011.0,715.0,-74.0,-348.0,39.38,16.56,1.0,left
-1034.0,1887.0,2954.0,689.0,-76.0,-329.0,39.42,16.57,1.0,left
-936.0,1970.0,2785.0,373.0,-100.0,-200.0,39.61,16.58,1.0,left
-918.0,1996.0,2811.0,336.0,-100.0,-196.0,39.63,16.58,1.0,left
-913.0,1980.0,2813.0,299.0,-99.0,-190.0,39.64,16.59,1.0,left
-854.0,1956.0,2762.0,260.0,-97.0,-183.0,39.66,16.59,1.0,left
-748.0,1879.0,2634.0,-154.0,-28.0,-181.0,39.49,16.62,1.0,left
-730.0,1875.0,2623.0,-205.0,-20.0,-188.0,39.47,16.62,1.0,left
-745.0,1850.0,2655.0,-251.0,-8.0,-193.0,39.45,16.62,1.0,left
-708.0,1727.0,2563.0,-682.0,119.0,-260.0,38.92,16.77,1.0,left
-740.0,1686.0,2602.0,-724.0,132.0,-268.0,38.86,16.78,1.0,left
-754.0,1671.0,2597.0,-759.0,148.0,-276.0,38.8,16.8,1.0,left
-739.0,1651.0,2601.0,-791.0,164.0,-285.0,38.74,16.82,1.0,left
-796.0,1345.0,2648.0,-1060.0,324.0,-343.0,37.92,17.12,1.0,left
-886.0,1333.0,2630.0,-1077.0,326.0,-352.0,37.84,17.15,1.0,left
-944.0,1300.0,2643.0,-1094.0,316.0,-358.0,37.75,17.18,1.0,left
-1135.0,1169.0,2721.0,-1193.0,139.0,-451.0,36.79,17.45,1.0,left
-1091.0,1092.0,2713.0,-1195.0,124.0,-460.0,36.69,17.48,1.0,left
-1080.0,1059.0,2763.0,-1192.0,112.0,-465.0,36.6,17.5,1.0,left
-1114.0,1053.0,2786.0,-1193.0,99.0,-465.0,36.49,17.53,1.0,left
-1081.0,1014.0,2912.0,-1215.0,17.0,-494.0,35.48,17.73,1.0,left
-1098.0,1012.0,2931.0,-1225.0,15.0,-494.0,35.38,17.75,1.0,left
-1102.0,1017.0,2919.0,-1236.0,12.0,-498.0,35.27,17.77,1.0,left
-1023.0,1304.0,2976.0,-1478.0,25.0,-558.0,34.1,17.99,1.0,left
-1019.0,1351.0,2968.0,-1520.0,31.0,-567.0,33.97,18.01,1.0,left
-1024.0,1389.0,2974.0,-1563.0,40.0,-579.0,33.85,18.04,1.0,left
-909.0,1750.0,3114.0,-2206.0,155.0,-733.0,32.17,18.37,1.0,left
-890.0,1816.0,3064.0,-2292.0,173.0,-752.0,31.99,18.41,1.0,left
-900.0,1862.0,3089.0,-2383.0,185.0,-773.0,31.81,18.44,1.0,left
-922.0,1899.0,3129.0,-2483.0,208.0,-797.0,31.62,18.48,1.0,left
-734.0,2576.0,3259.0,-3886.0,469.0,-1067.0,28.8,19.08,1.0,left
-680.0,2649.0,3261.0,-4085.0,510.0,-1102.0,28.5,19.15,1.0,left
-670.0,2806.0,3283.0,-4276.0,546.0,-1134.0,28.19,19.21,1.0,left
-1078.0,3144.0,3525.0,-6549.0,949.0,-1570.0,23.46,20.24,1.0,left
-1151.0,3147.0,3575.0,-6801.0,982.0,-1601.0,22.97,20.35,1.0,left
-1175.0,3122.0,3620.0,-7081.0,1020.0,-1646.0,22.44,20.46,1.0,left
-1841.0,2411.0,4459.0,-9841.0,1186.0,-2061.0,15.26,21.68,1.0,left
-1847.0,2155.0,4551.0,-10067.0,1227.0,-2091.0,14.49,21.81,1.0,left
-2002.0,2259.0,4537.0,-10290.0,1255.0,-2113.0,13.73,21.93,1.0,left
-2321.0,2164.0,3290.0,-12796.0,1633.0,-2295.0,4.37,23.34,1.0,left
-2372.0,2123.0,3114.0,-13023.0,1665.0,-2319.0,3.4,23.47,1.0,left
-2468.0,2096.0,2730.0,-13277.0,1689.0,-2345.0,2.4,23.61,1.0,left
-2399.0,2082.0,2435.0,-13512.0,1709.0,-2373.0,1.39,23.74,1.0,left
-1757.0,2399.0,-255.0,-15801.0,1816.0,-2799.0,-10.18,25.02,1.0,left
-2001.0,2549.0,-741.0,-16109.0,1764.0,-2816.0,-11.44,25.13,1.0,left
-1848.0,2105.0,-2147.0,-16467.0,1720.0,-2828.0,-12.74,25.24,1.0,left
319.0,1264.0,-3966.0,-18773.0,1747.0,-3806.0,-27.01,25.6,1.0,left
649.0,1037.0,-4292.0,-18928.0,1772.0,-3905.0,-28.55,25.59,1.0,left
816.0,828.0,-4372.0,-19052.0,1788.0,-4004.0,-30.09,25.57,1.0,left
2955.0,-1458.0,4023.0,-16407.0,1165.0,-4653.0,-42.77,24.06,1.0,left
3776.0,-269.0,1598.0,-16481.0,1359.0,-4736.0,-44.08,23.87,1.0,left
5072.0,-1005.0,-1922.0,-16404.0,1776.0,-4808.0,-45.43,23.68,1.0,left
1260.0,-5664.0,-4078.0,-11543.0,746.0,-4262.0,-54.69,21.67,1.0,left
69.0,-5203.0,-3290.0,-11211.0,564.0,-4114.0,-55.64,21.44,1.0,left
203.0,-5847.0,-3279.0,-10826.0,359.0,-3988.0,-56.51,21.21,1.0,left
-2663.0,-12148.0,-935.0,-4880.0,-1196.0,-745.0,-59.93,20.31,1.0,left
-2999.0,-12427.0,-461.0,-4305.0,-1239.0,-249.0,-60.24,20.25,1.0,left
-3208.0,-12896.0,112.0,-3676.0,-1329.0,299.0,-60.49,20.22,1.0,left
-1434.0,-9227.0,-214.0,740.0,-2093.0,2879.0,-59.26,21.19,1.0,left
-719.0,-9204.0,93.0,1121.0,-2041.0,2881.0,-59.09,21.29,1.0,left
-1543.0,-8626.0,979.0,1386.0,-2142.0,2862.0,-58.91,21.38,1.0,left
-1689.0,-7034.0,2095.0,3159.0,-1967.0,2378.0,-55.93,22.0,1.0,left
-1642.0,-6847.0,2306.0,3236.0,-1856.0,2328.0,-55.62,22.06,1.0,left
-1404.0,-6860.0,2197.0,3296.0,-1671.0,2269.0,-55.31,22.13,1.0,left
-1493.0,-5160.0,2673.0,3143.0,-396.0,1524.0,-52.76,22.79,1.0,left
-1463.0,-5127.0,2745.0,3045.0,-385.0,1425.0,-52.5,22.85,1.0,left
-974.0,-5193.0,2258.0,2952.0,-278.0,1307.0,-52.26,22.9,1.0,left
-1878.0,-3652.0,1504.0,1294.0,8.0,274.0,-51.33,23.08,1.0,left
